Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,350.85658486568707,357.30776429788204,377.8786536125305,370.40277848574743,413.0322346393357,435.7000854895181,468.8905654683956,464.5075156396567,487.0613696967959,531.9008119544629,564.0883196612054,609.170045160922,676.3616702368466,883.3184837809449,1132.8803527489417,1193.345654940098,1269.4535187733607,1346.404807859156,1596.8029885279718,1717.0221420928488,2027.6861077729543,2268.578566308875,2048.3443360171364,1732.1472773995235,1820.6687407574882,1755.2251283343119,1743.670961407629,1872.7963225567198,1996.1823735960836,2225.9492288011693,2623.088447087599,2558.684043153872,2728.138143353806,3229.7271751904523,3751.3017368359715,3931.995290777623,4221.892218838885,4533.55775817622,4500.106554525511,3934.769406737445,4286.864532803559,4121.552994456511,3661.5520151734518,3690.3719857883298,4151.880368489654,4958.19476759044,5713.840173745262,6667.544888164012,7617.553347819199,6979.948067069692,8634.47712876863,9973.994714492548,9826.019885857375,9978.51358110554,9914.639370463476,8337.14599402852,8011.610156298791,8843.085346282167,8504.738220096024,8305.989467917183,6940.278963346879,7996.407761220808,9129.466626780892,10180.705524545358,
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.42124005627381,54.943033883955685,55.377102410376956,55.77186455904063,56.21222194418206,56.63777453246183,57.12974766561597,57.53960786374135,57.861938185253834,58.166317144482825,58.17742435864442,59.06433525494717,59.504342519923526,59.977114873554584,60.38511149463256,60.93889764147993,61.27057330911165,61.87611021003397,62.30682027417918,62.649813859534326,63.011173813323964,63.43154199131021,63.75058391731211,64.30720407909119,64.69173016085108,64.88228075524594,65.54550996324944,65.90987493273882,66.29472543851932,66.67219800843755,67.00745841116893,67.32446878872689,67.61544617154827,67.96648988501984,68.37506722274694,68.76987538224648,69.16637001111516,69.55683677942035,69.76323743814189,70.19089041889724,70.5104130155746,70.8718589599125,71.21794954950876,71.60451857420247,71.91311682525742,72.28623186447419,72.57978666003142,72.80234328669911,73.05356453284608,73.2378851571134,73.17286098914623,73.73985573942275,74.00159251001091,74.22145423236586,74.42775181538995,74.60611259903685,74.57796584474727,74.7465319196864,74.9356856962098,75.09669291452738,72.93505210732349,71.49470561276284,74.53124432434713,75.544082913773,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,380.3073549048273,392.94569642125634,418.18564753540124,412.449901621943,446.1247157961796,466.0773436749527,499.50256852509676,494.8381466129296,516.7337492822072,562.3223285312557,597.850942965377,648.4723868510297,710.8139051203647,930.6500721623688,1188.2869111809937,1213.4663187291737,1301.5917416983339,1399.0827201396419,1638.6364600154122,1796.9516242520626,2149.4661756904893,2409.0181102150723,2157.058604786483,1844.3663408479404,1894.6442164701346,1832.519905359954,1810.9926503659742,1905.5217543454728,2049.6618167675706,2229.9061420601793,2615.7009146090336,2590.2359982358084,2788.1306309611505,3259.015749861109,3744.815815025743,3983.8280423505253,4256.723888828558,4593.929004142232,4564.441580964854,4029.371645461712,4388.9268109925,4222.902653290475,3714.2950594499507,3728.6712642465,4252.783972342915,5103.921139965466,5926.835006619881,6927.842312336343,7989.3974384463445,7386.620165664663,9115.010316713671,10277.12121815699,10277.905562554728,10420.644531999576,10507.1454660865,8617.552911834313,8302.174342431132,9165.486719513228,8877.722992193665,8654.862094658181,7240.560060512515,8382.654515745018,9483.706405706262,10553.710993992892,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.623708519397475,55.1363024542024,55.56755472390022,55.995315866523946,56.42363249444554,56.86624111573928,57.38755718290129,57.81072195594155,58.139027551347134,58.43439139312531,58.481774612111714,59.32913352061127,59.768312889345516,60.235876084506835,60.651749455123905,61.213219495146774,61.56760603331545,62.167846279396684,62.59650399823504,62.94394210526389,63.29762055773043,63.721292060690296,64.04223019558474,64.60360084440988,64.98497326700395,65.195270981529,65.85531539717014,66.21641624476071,66.5902292868949,66.95579808771744,67.29804321490884,67.62111307089175,67.90127592191068,68.24989246407374,68.63061764930548,69.02543561700203,69.4079548533645,69.8050183106203,70.00346715353118,70.39415666993095,70.7184102333167,70.99523663640325,71.40810690564086,71.71994077941096,72.05855941524963,72.42759172259362,72.70294892730669,72.93377162057035,73.133810817189,73.32482387563117,73.28403816736238,73.81125723754921,74.05314273896423,74.27265240543568,74.46420314833914,74.65059041181534,74.5894794269073,74.76141013536258,74.97609780107973,75.13197114934418,73.07474936174732,71.74492746264053,74.56842935408586,75.56992583796878,
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,114.77318356569755,117.16920779954565,123.81379404562246,138.7660963279037,122.8699768714847,134.78742268195666,143.20455705502715,141.85907821923536,147.51734621648347,159.01822000893895,150.06979272035343,154.0396949928676,155.58503093870087,184.4503713460658,223.77555115587705,262.7814200888636,236.3083119910475,254.0284365498162,291.6532126186512,311.41271537679216,334.3054154204015,335.11395254061426,331.0736444848178,318.7004835604013,315.3636269196898,335.5335624348673,284.5276961235013,294.77131230531364,315.09382716765407,329.5966428437179,369.9740605560399,389.68960274742204,300.70734867737053,302.7891209348945,289.3781891128612,288.9581407194279,296.5157326411999,301.8432575598057,298.3206099652912,299.9973300713511,332.76003551382587,313.1993606472165,334.1428755115384,369.07775608254616,413.928889618364,476.4147231255292,538.3612984322056,631.7264321212205,756.4095534322281,731.9627136945423,808.1681797581828,900.5100127793069,920.3567442080638,978.7373104736267,1028.0777635066238,964.4497933602211,958.1743980650873,1024.1628264303783,1065.2265803795065,1097.7635504925356,1081.7974819929448,1153.7509285156846,1265.525405497852,1306.2347849271498,
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.152035946355724,41.57994665597525,42.059855302484166,42.247064604231774,42.84148391812419,42.946030599746585,43.41749511706157,44.01546265690606,44.370595972619164,44.70722563999386,43.493616340938594,40.200844793235,45.19901529708444,45.694872922145244,45.741077342853295,45.69958138692588,46.272937685528284,46.68821911937336,46.9790907375322,47.78389242289647,48.23398499544039,48.534061528546744,48.79651448187865,48.189052388344024,48.27226142686622,48.621521781399785,49.34744201824601,50.212994312966856,50.42387989538854,50.89789181494641,51.04093156845922,50.669641864445126,51.393556143455505,52.007746549344596,52.25889170241315,52.942181095705344,53.24956681950779,53.72658293235516,53.88658532865639,54.5656191420807,55.40080396134822,55.985066997633005,56.53412285669409,57.17323028702798,57.70993477732221,58.30855033509137,59.01522079291913,59.61211981224827,59.8118011251717,60.57242370989884,61.04089221975934,61.50045690483147,62.225439236873065,62.72335261270912,62.95925729597387,63.304900261817586,63.72372706803566,64.03397551562347,64.60227576601274,64.97245344155405,64.83235854173233,64.26734233404399,65.76318576321633,66.51610025977875,
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,131.4933752002579,128.9498785899615,129.63563763456136,136.72232030709895,149.45763427014194,161.04531890969147,162.96368746066216,163.2400552418133,168.8270674415087,184.16521250011496,196.01444802606449,205.6179024836703,225.52080051560014,280.65231714435504,348.85162881148864,377.327142771248,397.4977607237933,437.24604189637614,475.8164462154249,540.0639696749437,624.3099040992636,683.664496037246,659.8730025325688,626.262803087238,630.05481826269,640.9755451648581,641.0550768731417,647.954715235095,676.7633438897079,710.7467745499149,818.6616276154582,762.9009851550449,784.8217058044661,833.2594698294519,917.1188190786759,1029.467610699573,1123.7646986561817,1172.399111036071,1147.3359912160552,1086.5388027634885,1162.756638741456,1146.5480880558146,1150.9918786354076,1268.9768372201513,1466.6203016094012,1707.0205979891177,1980.7974373065592,2398.014402892229,2806.737960147514,2773.7615875049833,3325.85341042473,3862.6830571224446,4048.478460338616,4236.632271654322,4373.15629137736,4187.844069315178,4176.46750468353,4507.725906975108,4738.203403399368,4791.420883347263,4585.375758722018,5345.679193422712,5551.335145939681,5658.547495964389,
Low & middle income,LMY,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.43812891382712,45.93073628497217,49.56010226317535,50.04735556585682,50.56288872700201,50.36452422668353,51.082589464772354,51.670524619173094,52.4050051284005,52.937418769552934,53.2468092216231,53.316990899116085,54.43164997232058,55.05704587125698,55.54346182014651,56.114886359234,56.52688442422049,57.257297951301915,57.7331980250363,58.288222779986484,58.74358179557953,59.15868706037952,59.56862269158625,59.93016597274072,60.317067932719816,60.687877818644544,61.116893479147535,61.53328550575057,61.814227075853125,62.18169163366625,62.387710707458524,62.640589540722665,62.97700887170447,63.303227338930526,63.55500890246074,63.86551919446758,64.16666687404974,64.48727289357595,64.75299041144122,65.08503027620519,65.47679664712099,65.8077308544755,66.14809699467213,66.5012400628299,66.72667480304712,67.13943086547339,67.49714258010168,67.85068294689505,68.07096258088491,68.4685938636652,68.81497324502622,69.11117371868296,69.4564183765384,69.74854889266153,70.00595775693832,70.25937255110928,70.50142308609722,70.70882211611527,71.03624120410284,71.27450489982081,70.66741062025064,69.59678560309045,71.59978189293082,71.89048935099396,
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,107.1929364028588,106.1301241112926,115.73309293504474,140.35640124055118,111.57527156337109,126.54713082685956,130.45997893622808,123.0264993062167,129.64310628252682,144.63302056215278,145.4875136175407,156.69038396904264,170.25924260365278,197.35054129130174,236.87482809481466,267.2589055671294,274.6000562225288,309.66246600128756,347.78437617478227,359.3816489486352,386.22636337745246,388.57258675051327,383.95019153897937,364.21437701529845,347.23790072984843,326.9703647661684,334.56091998995237,343.2151300407631,359.04165256702066,376.46975850704507,450.3420458998202,487.6576022836713,331.33958415639887,345.00461153287074,313.53165508691245,282.6536056555595,265.2275284040917,275.35020044544996,270.3865862583932,265.2414177265839,317.5865539737941,292.09168255427113,312.0286841674396,338.2800606781978,384.20800327820695,445.8178064253975,503.10289395590263,595.0130988791398,695.7685492019209,673.1287263417864,720.0405876892482,759.603634175631,699.3738333399767,703.2281812246332,734.4265831087907,705.461511003203,633.70146846597,645.9847383476782,654.3451713015877,676.709800653852,651.4533784464892,680.0527235959167,763.3227248400159,900.9632581154366,
Low income,LIC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.30401242361005,41.652951546479834,42.00957608323994,42.26836158873987,42.715011519230366,42.97239781324827,43.01406064828843,43.76145254428525,44.135710064852844,44.46333239419205,44.81411022760664,45.063913696732065,44.868986896238795,45.44488115507731,45.578285734285146,45.874251624710354,46.55560595445421,46.91663538800528,47.0708700463437,47.45990808669524,47.81505912487857,47.970956978492,47.97510827677839,46.894599918496,46.77349297668277,47.24074568051647,48.15731184306789,49.503389816958574,49.6437737714472,50.23279163138947,50.28345351598289,50.247133449932456,50.45787947530858,51.237033518247486,51.289839135544376,51.396407263813174,51.543520134431944,51.97581548803136,51.888615643197966,52.646471601004954,53.57915079655343,54.10629858820608,54.59419265552913,55.64224764792025,56.14525210400852,56.699586152072136,57.49859887634762,58.17325929948164,58.784418443690136,59.108691483093416,59.88794382692409,59.99224195023043,60.61038129785526,61.0918977904315,61.20356346107519,61.44814918499941,61.886297485024514,62.13902708791193,62.85174377438151,63.31306587321201,63.369481776563596,62.89603335897414,64.05975851341759,65.00666768532187,
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,104.0057640154473,108.1519960912084,107.14233231016009,115.64652599128777,126.79413638644168,132.58152340956354,118.16309589412064,123.13783253589857,127.59588010286276,137.97785775862363,145.92023288533895,148.5049712619777,154.9013511097166,177.86510471816854,214.69987518569076,229.47984933023776,236.76742255573214,259.5655221869664,286.4822570807356,324.02397115290813,384.77300306663517,465.5004610750565,450.8485893145433,416.4681051709101,390.0203280546661,406.20739738316655,398.0116552964148,423.24935363989295,426.13153989314225,407.4872263645454,432.01579208512265,403.77183295565027,411.90493519746195,407.56242911342224,448.16245037838956,520.8828797535341,580.7951091789498,596.5084279849023,596.7373015309191,539.0828286668616,557.8144293004002,552.5703718418334,571.9635116578484,636.907411775998,719.2603941310151,813.9301740485131,936.479121752834,1125.9415826440343,1224.0548277383114,1254.5775694905706,1484.051825436579,1628.266236055235,1692.33125256858,1761.3374530312597,1872.3739440047166,1841.8452612708838,1891.0025506534282,2017.2561375929988,2076.4567105449964,2152.161879175756,2057.1462908226213,2300.761243364003,2423.8414673394727,2415.598545130043,
Lower middle income,LMC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.83025881293918,46.215420268487044,46.66390883175369,46.96076183543071,47.39961060002572,46.88946817863667,47.36571011826233,47.66336189165461,48.664102705237354,49.09991211392055,49.01107071456793,48.05503365801262,49.98765393686125,50.513950983278235,50.92956253543679,51.54323048117765,52.06956142690751,52.63667108563156,53.15945875543689,53.79868668616294,54.358899478783556,54.85829907626117,55.31137712464423,55.77368938064356,56.190660003835774,56.57362212015463,56.9691857008556,57.334380613684495,57.69769858238672,58.03858047229409,58.35566598501606,58.502732839555904,58.94828280581703,59.236080043168144,59.556137068654266,59.88285609481322,60.20476764369297,60.54325715298442,60.896825577916,61.322909012598345,61.75606950137022,62.137536944254805,62.57073577072246,62.98681022753704,63.3132575564012,63.68599809241792,64.11541827010623,64.49798275163812,64.74683419428048,65.21945343780529,65.56406685307233,66.00101443070213,66.36915865989131,66.7052116004206,67.04757780181068,67.35733700611762,67.6866277556494,68.00227090992901,68.28746007509123,68.56329737457955,68.045202107109,66.37317338625637,69.30723921497835,69.59974616138639,
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,243.9203894701683,252.33684140913275,242.14262837808764,260.8585790253663,282.5000044992213,300.42511564581093,312.9587706443391,327.58460357813397,365.57475639054417,396.31480059525825,433.73765930881035,486.22084292625226,579.4657265842893,774.0290796974688,1384.444146832595,1467.0187429052935,1771.5445731840373,1993.988625760138,2044.243412444669,2595.6037939351686,3240.2407623896756,3200.1422915021203,3082.621532488216,3031.2888015839517,2953.590211158714,2912.553939522771,2853.5665017010056,2565.973876790123,2467.4906891695055,2469.220836595291,3113.5587530960515,2389.1598626246964,2452.472002391732,2226.16393963796,2307.7734029146513,2492.202252089135,2713.9974401332793,2785.2453115879243,2666.168598274173,2838.691267392234,3112.374121937993,3028.863533017318,2944.473135112227,3206.8859362211556,3697.37167350412,4335.684877539995,4977.189111425214,5749.015745965033,7011.1036351952935,6161.912809510666,7103.441752237248,8379.047129653934,8823.396275496383,8500.60091633852,8372.742627633374,7228.3088953497145,7156.796135082131,7340.268739328771,7732.442965802883,7590.754517967316,6650.853688262421,7801.403934005281,8986.098959236877,8499.84306394222,
Middle East & North Africa,MEA,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.21033842400906,45.52783141546438,45.856092080109086,46.41727944037499,47.063788795377285,47.66430036695413,48.75979966443954,49.28185938468279,49.76127566323399,50.46154680069544,51.09607499283159,51.82238569766966,52.41498551461773,53.03131530292858,53.816497834060506,54.445264978039006,55.031748583750975,56.231917852498135,56.728692312651845,57.90058078529904,58.30115038717091,58.379156421558264,58.83902933977715,60.16116200316772,61.2644577021995,61.97300777066269,62.49358318725166,63.19561540157854,63.46386889856597,64.41740040492492,64.44254093209359,65.53296997162965,66.17067156962354,66.52576578951255,66.77939247749404,67.1382095194761,67.51599740622035,67.83959919073918,68.23324227426346,68.6397692697324,69.02020120737538,69.40731041585866,69.80921230940257,69.83135356750293,70.37091993806393,70.68357986454606,70.90615782855893,71.24161674709148,71.66185706667741,72.0014965984417,72.23966951487589,72.35922879187137,72.31120970302722,72.54378365324018,72.85506426987976,72.96449862391191,73.21011240365951,73.5322540956613,73.77768936773758,74.1050241514542,72.64732050391784,72.4052751407347,74.27840147576121,74.72894187016138,
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,185.3953880034574,186.14061587634882,183.40532556592606,197.97309927813615,215.02202686606114,230.61238280159472,237.6148322623825,251.53767716125623,277.6777790000588,302.5342405104243,328.3284696468974,366.81507531669257,426.648716113622,551.7399705820419,832.1291128851555,921.422501224183,1108.0460153154777,1243.4740055660707,1285.8783304220246,1567.035152242337,1846.4135615365185,1710.9315685055392,1850.623955623992,1990.5710737714178,2007.395083917135,2101.8887052357245,2198.3181760058956,1840.503948661589,1705.1438371457243,1658.5966280675882,2225.561989863982,1390.334782628408,1383.7712112171816,1159.5305739462362,1203.3737760686436,1304.6792413728722,1431.5029142781063,1475.9365054354612,1483.8754537607906,1590.7344986049304,1647.9058022567133,1636.0433886499666,1549.3508174047975,1668.0390905350134,1938.0772933577673,2223.3500256566235,2553.9941712623126,3075.0606124212654,3723.895082166588,3551.661076820222,4040.0175460337637,4649.161668565471,4906.913136456936,4458.35527673203,4312.216412738224,3803.871105554468,3830.7130089191573,3768.7597495354016,3682.710255334494,3594.1087640058877,3175.617066549762,3653.703769708518,4030.0869299764445,3797.1041803416256,
Middle East & North Africa (excluding high income),MNA,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.07690457224567,44.83721343605368,45.13629494356808,46.27505099907442,46.91269804221358,47.500611811117636,48.05984197180419,48.58507549204138,49.06612334104864,49.7692260965877,50.39072211439374,51.10440807498395,51.70453667020171,52.29144644440697,53.08053237279317,53.69695949443879,54.250521418386974,55.491207574028024,55.96574949101338,57.17278434696658,57.54229774749988,57.57064166882675,58.026256768381785,59.40871025248465,60.55937384542891,61.27932114719187,61.80889976048602,62.52607735665607,62.79351297776976,63.7594677551399,63.79112857056905,64.95062690463057,65.59767079958333,65.94186556888097,66.18639904535573,66.54998568338783,66.9189326703386,67.24011398956556,67.63029551052685,68.02323527131664,68.38822614474243,68.75546608433399,69.15035500163663,69.12047104829261,69.66464104128272,69.96822626994658,70.15768384722462,70.47797704700322,70.88765357595004,71.2210760252893,71.46327824408935,71.5602067291952,71.45307305245635,71.64411175418645,71.9273447772339,71.96728862246765,72.16517625552179,72.49432747966544,72.7799899624014,73.17183786033516,71.64098767426289,71.5069674342985,73.53471752384687,73.80913628318369,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,183.68075937263242,184.41909500801398,181.70910202095172,196.14214572631897,213.03339636401387,228.47956494440507,235.41725227458826,249.2113317886095,275.1096769822864,299.73625359084474,325.2919248847321,363.42258730968524,422.7028568782268,546.6372052947369,824.4331695455655,912.9007282788068,1097.798255419228,1231.9737403513261,1273.9858889495436,1552.5424328361032,1829.3370118388793,1695.10802357093,1833.5084661106048,1972.1612838001756,1988.829697143881,2082.4493945192266,2177.987037648924,1823.4820539990167,1689.373820025394,1643.2571026559776,2223.8503236251654,1389.4883927452752,1383.1797701291405,1159.2818726010828,1203.3905314548147,1304.4696033658654,1432.6231018132767,1476.8107042975103,1484.066248827996,1591.6643914834287,1649.6663172328251,1639.1424447480415,1553.4372548292358,1672.3359811071646,1943.506690703058,2230.5355438221713,2564.4463958873744,3090.1400737232384,3742.104612915407,3566.4376100401623,4056.2408109178377,4668.631835263224,4927.285765331175,4471.074146133411,4322.94916352776,3809.846681650807,3834.1365823732735,3770.44041543684,3684.084605003001,3593.3866674738547,3174.9441508412183,3653.4115875143434,4032.804004182515,3802.179724902904,
Middle East & North Africa (IDA & IBRD countries),TMN,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.07690457224567,44.83721343605368,45.13629494356807,46.27505099907442,46.91269804221358,47.500611811117636,48.05984197180417,48.58507549204139,49.06612334104864,49.7692260965877,50.39072211439374,51.10440807498395,51.7045366702017,52.29144644440697,53.08053237279317,53.69695949443879,54.250521418386974,55.491207574028024,55.96574949101338,57.17278434696658,57.54229774749988,57.57064166882675,58.026256768381785,59.40871025248465,60.55937384542891,61.27932114719187,61.808899760486014,62.52607735665607,62.79351297776976,63.7594677551399,63.75679274217319,64.9220992877057,65.57202599731404,65.91617797046668,66.15702858410403,66.52093038116541,66.88884388312512,67.20900440431123,67.60056878331734,67.99504807849371,68.36864827193956,68.74520912266193,69.13237615003035,69.10113507621917,69.64959788908527,69.94670325221976,70.13990759138602,70.46102487856767,70.87345913423569,71.20928717367744,71.44316277655665,71.53822148478882,71.42794413170792,71.61633986166203,71.91780198759237,71.93795998463754,72.13409378748872,72.46350372672644,72.7503061001566,73.1414674254334,71.60200708655402,71.47904015842674,73.4977949267669,73.91174022972315,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,133.8846712283783,131.2544221680451,131.3905974431416,137.53466710020137,152.71707631018566,164.2030725660745,166.02403033573404,166.74547134472624,172.32413420490442,187.80396442941716,200.37721983839637,209.97286968545524,230.39976162766186,287.5721949317136,357.9748677403491,386.611167680752,407.73702689876467,448.1318496616371,487.1303999798619,555.0953450291288,643.4318380348462,706.627001061601,681.5649670243623,646.9971245866476,652.2292371177945,665.294371703386,665.0615964481659,672.0639270350342,702.0861668354762,737.5922259303645,848.7909825585155,786.6647344940565,821.4069694694097,873.1626908635527,966.359854628882,1090.4670216571892,1194.427723770938,1247.161142003227,1221.3785140268305,1156.9193792328322,1236.4254560355946,1221.8191916079086,1226.2224787931234,1353.777556285388,1566.7261020217493,1825.5291173764247,2121.9417484925652,2573.08721674157,3015.081549023737,2984.3538258503745,3590.8365345546763,4182.813214001522,4398.517812875146,4610.54219718134,4763.0257236461675,4565.927445729914,4566.492850524687,4939.463082698552,5202.510343005377,5267.927627319396,5049.558237057009,5906.226749787625,6137.817076437197,6254.087649556849,
Middle income,MIC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.58557303475261,46.22926721825166,50.08922373870587,50.59201974420477,51.11248134030347,50.88267402415919,51.648255873556735,52.22582460295642,52.98670702157932,53.53441235323556,53.841738744147115,53.90020404784371,55.108700206121654,55.73941736783285,56.253534861523896,56.847627972439106,57.24380266197894,58.004151943771,58.50841919539191,59.08111198262137,59.54489607874448,59.97778149827732,60.41951672558923,60.89237058612435,61.3229367878862,61.69253929766017,62.09018705044063,62.44177544937815,62.73878485505277,63.09567009172149,63.31903333987658,63.600902323946194,63.958307902898554,64.26251774896123,64.54231986033923,64.88146422106756,65.2086389657909,65.53275306865753,65.84142340121913,66.1513627727078,66.50916458665355,66.83582451803315,67.17901450001675,67.4859213580389,67.70079747993466,68.11565036798342,68.44799438045256,68.78656468009412,68.98350587841396,69.4030202745,69.72025184895004,70.05026809633002,70.38042724814946,70.66429227676424,70.94858084294496,71.2153829949948,71.44995457817191,71.66729760533147,71.96726802588616,72.19673408316983,71.52862308313935,70.40237625675391,72.52345045006811,72.75025025570831,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2933.326120761624,2985.3450953455854,3148.480344948866,3276.2405732953503,3473.1565868210782,3722.1791383506124,4035.8818535580194,4223.191671356473,4570.75388903652,4902.691249911012,5130.464966588291,5506.319957353046,5999.1629003962325,6642.7174780485075,7209.110567185415,7775.529503667464,8615.910363957964,9403.390834877619,10427.5235353317,11518.754248332218,12441.490408386675,13820.193280509822,14247.347986306855,15341.785247096775,16808.917340104454,17838.582544609508,18625.659439701216,19679.337090798384,21180.347235177418,22652.663045871894,23653.502005869716,24094.130691652135,24974.740563087835,25772.072437097322,26931.65092829002,27897.934607713934,29112.24514369214,30518.063769434524,31691.945326512632,33320.9315858675,35151.374186527144,35831.45447241329,36652.00312785095,38395.54529697293,40788.4830356565,43368.57170445749,45741.25142684995,47727.77338111933,48398.372260079,46581.41233133239,48553.01607375707,50289.17194737569,51881.45897323976,53341.41642375474,54877.604065563435,55702.089462784956,56618.04795761425,58796.51685003852,61512.72120127878,63634.78610364204,62271.19691506534,69382.17284747695,75686.48982913226,79640.42962295546,
North America,NAC,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89288094474307,70.36741111030817,70.23220043584551,70.0498732749243,70.31258704109973,70.36644824282665,70.37747458007655,70.71372205869997,70.17572314395132,70.69416670674727,70.98505427945437,71.29061053258765,71.32588978230295,71.52918637578952,72.07932436293892,72.69327669435846,72.95284695782948,73.34903237349624,73.46984559203732,73.90761748739915,73.75486453772184,74.1547309404066,74.49410135673835,74.61944472434438,74.73635193636356,74.7359434817121,74.79562815350589,74.9636321926897,74.97224775854843,75.22652115446131,75.43619850404141,75.58781356992867,75.83797116881802,75.64647872189724,75.84298234713918,75.85546306661278,76.24409706637984,76.62535793633958,76.78194901351948,76.80478603957819,76.88503324292859,77.08834853376541,77.19193587685865,77.30027967598913,77.73433754276857,77.74623829096068,77.96904029375811,78.23953315314033,78.30385925160274,78.65471283637758,78.8169956868836,78.92364096744478,79.03261014417325,79.04169814465327,79.13637962688682,79.00457141715474,78.88122682818825,78.87015880534956,78.96229133506468,79.13520400490133,77.44987446593801,76.86584145406722,77.83359527740924,78.73468433544173,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
